id,query,retrieved_chunks,retrieved_count,top_score,avg_score,retrieval_time,generation_time,timestamp,execution_metadata,verification_score,verification_status,grounding_score,adaptive_retrieval_used,retrieval_attempts,evidence_expansion_factor,verification_improvement,planner_latency,research_latency,aggregation_latency,sub_question_count,evidence_count,research_depth,faithfulness_score,answer_relevancy_score
8b4989c4-f5bb-49db-97bf-133647b2f34f,Compare multi-threading and multi-processing overheads. (test 9),"[{""chunk_text"": ""Vector text regarding Compare multi-threading and multi-processing overheads. (test 9)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.001,2026-06-14 08:23:36.884048,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 1, ""verifier_time_ms"": 1, ""grounding_score"": 0.0, ""verification_score"": 0.5825, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Verification Score"", ""verification_score_before_adaptation"": 0.5825, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.5825, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.756, ""answer_relevancy"": 0.0}",0.5825,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0,0.0,1,1,shallow,0.756,0.0
8f7e9e0c-1ab4-48f7-9b01-700a0bdddc02,Summarize TCP timeout and retransmission timer calculation. (test 9),"[{""chunk_text"": ""Vector text regarding Summarize TCP timeout and retransmission timer calculation. (test 9)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.0,2026-06-14 08:23:36.754689,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 0, ""verifier_time_ms"": 2, ""grounding_score"": 0.0, ""verification_score"": 0.559, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Verification Score"", ""verification_score_before_adaptation"": 0.559, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.559, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.7517, ""answer_relevancy"": 0.0}",0.559,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0009999275207519531,0.0,1,1,shallow,0.7517,0.0
0359db5f-e851-4f6e-818a-985536838d1a,What is the connection between sliding window and flow control? (test 9),"[{""chunk_text"": ""Vector text regarding What is the connection between sliding window and flow control? (test 9)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.001,2026-06-14 08:23:36.690563,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 1, ""verifier_time_ms"": 1, ""grounding_score"": 0.0, ""verification_score"": 0.6101, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Grounding Score"", ""verification_score_before_adaptation"": 0.6101, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.6101, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.7228, ""answer_relevancy"": 0.0}",0.6101,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0,0.0,1,1,shallow,0.7228,0.0
ee01d607-a7ad-4b60-a5dd-0d70b94948fe,Detail how the routing graph represents node connections. (test 9),"[{""chunk_text"": ""Vector text regarding Detail how the routing graph represents node connections. (test 9)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.001,2026-06-14 08:23:36.625589,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 1, ""verifier_time_ms"": 0, ""grounding_score"": 0.0, ""verification_score"": 0.586, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Verification Score"", ""verification_score_before_adaptation"": 0.586, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.586, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.7942, ""answer_relevancy"": 0.0}",0.586,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0,0.0,1,1,shallow,0.7942,0.0
e737eb06-4db1-429b-9a00-8757ddce99d6,Explain the parallel execution speedup and Amdahl's Law. (test 9),"[{""chunk_text"": ""Vector text regarding Explain the parallel execution speedup and Amdahl's Law. (test 9)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.001,2026-06-14 08:23:36.569038,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 1, ""verifier_time_ms"": 1, ""grounding_score"": 0.0, ""verification_score"": 0.6194, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Grounding Score"", ""verification_score_before_adaptation"": 0.6194, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.6194, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.7685, ""answer_relevancy"": 0.0}",0.6194,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0,0.0,1,1,shallow,0.7685,0.0
2f2e5b43-7bbe-4d9f-b99d-c68f7ecf7e32,What does the document say about thread safety and memory model? (test 9),"[{""chunk_text"": ""Vector text regarding What does the document say about thread safety and memory model? (test 9)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.002,2026-06-14 08:23:36.513167,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 2, ""verifier_time_ms"": 1, ""grounding_score"": 0.0, ""verification_score"": 0.5674, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Verification Score"", ""verification_score_before_adaptation"": 0.5674, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.5674, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.7159, ""answer_relevancy"": 0.0}",0.5674,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0,0.0,1,1,shallow,0.7159,0.0
6f31e0a2-9e9c-47bd-a036-3600e959b7f8,Summarize AIMD algorithm features in transport layer protocols. (test 9),"[{""chunk_text"": ""Vector text regarding Summarize AIMD algorithm features in transport layer protocols. (test 9)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.0,2026-06-14 08:23:36.453150,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 0, ""verifier_time_ms"": 0, ""grounding_score"": 0.0, ""verification_score"": 0.5692, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Verification Score"", ""verification_score_before_adaptation"": 0.5692, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.5692, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.7803, ""answer_relevancy"": 0.0}",0.5692,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0,0.0,1,1,shallow,0.7803,0.0
7db35666-84d3-45b6-b013-f90cceff5544,Explain the relationship between Congestion Window and Slow Start Threshold. (test 9),"[{""chunk_text"": ""Vector text regarding Explain the relationship between Congestion Window and Slow Start Threshold. (test 9)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.0,2026-06-14 08:23:36.374906,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 0, ""verifier_time_ms"": 0, ""grounding_score"": 0.0, ""verification_score"": 0.6139, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Grounding Score"", ""verification_score_before_adaptation"": 0.6139, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.6139, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.7085, ""answer_relevancy"": 0.0}",0.6139,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0,0.0,1,1,shallow,0.7085,0.0
a04f41f2-2ff7-46a1-97a3-5ffb68bc8378,Compare transmission control protocol and user datagram protocol. (test 9),"[{""chunk_text"": ""Vector text regarding Compare transmission control protocol and user datagram protocol. (test 9)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.0,2026-06-14 08:23:36.312588,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 0, ""verifier_time_ms"": 0, ""grounding_score"": 0.0, ""verification_score"": 0.5685, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Verification Score"", ""verification_score_before_adaptation"": 0.5685, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.5685, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.8087, ""answer_relevancy"": 0.0}",0.5685,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0,0.0,1,1,shallow,0.8087,0.0
e9c75872-0e67-42a8-841d-1f05967bee09,What are the parameters of OpenMP thread configuration? (test 9),"[{""chunk_text"": ""Vector text regarding What are the parameters of OpenMP thread configuration? (test 9)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.003,2026-06-14 08:23:36.251924,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 3, ""verifier_time_ms"": 0, ""grounding_score"": 0.0, ""verification_score"": 0.5571, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Verification Score"", ""verification_score_before_adaptation"": 0.5571, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.5571, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.7757, ""answer_relevancy"": 0.0}",0.5571,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0009965896606445312,0.0,1,1,shallow,0.7757,0.0
92f73502-551e-4339-b710-1f86d6d05659,Compare multi-threading and multi-processing overheads. (test 8),"[{""chunk_text"": ""Vector text regarding Compare multi-threading and multi-processing overheads. (test 8)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.0,2026-06-14 08:23:36.180085,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 0, ""verifier_time_ms"": 1, ""grounding_score"": 0.0, ""verification_score"": 0.5686, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Verification Score"", ""verification_score_before_adaptation"": 0.5686, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.5686, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.7264, ""answer_relevancy"": 0.0}",0.5686,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0,0.0,1,1,shallow,0.7264,0.0
a066f805-2be4-4ac2-b333-68937e4967a9,Summarize TCP timeout and retransmission timer calculation. (test 8),"[{""chunk_text"": ""Vector text regarding Summarize TCP timeout and retransmission timer calculation. (test 8)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.0,2026-06-14 08:23:36.121839,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 0, ""verifier_time_ms"": 1, ""grounding_score"": 0.0, ""verification_score"": 0.5764, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Verification Score"", ""verification_score_before_adaptation"": 0.5764, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.5764, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.7706, ""answer_relevancy"": 0.0}",0.5764,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0,0.0,1,1,shallow,0.7706,0.0
df64e9fa-ce0b-42c6-bf4e-0476fd58b24a,What is the connection between sliding window and flow control? (test 8),"[{""chunk_text"": ""Vector text regarding What is the connection between sliding window and flow control? (test 8)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.0,2026-06-14 08:23:36.052818,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 0, ""verifier_time_ms"": 0, ""grounding_score"": 0.0, ""verification_score"": 0.5607, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Verification Score"", ""verification_score_before_adaptation"": 0.5607, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.5607, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.727, ""answer_relevancy"": 0.0}",0.5607,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0,0.0,1,1,shallow,0.727,0.0
e7483720-de48-4b7e-8c49-5a56c1e116a7,Detail how the routing graph represents node connections. (test 8),"[{""chunk_text"": ""Vector text regarding Detail how the routing graph represents node connections. (test 8)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.0,2026-06-14 08:23:35.990076,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 0, ""verifier_time_ms"": 1, ""grounding_score"": 0.0, ""verification_score"": 0.5836, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Verification Score"", ""verification_score_before_adaptation"": 0.5836, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.5836, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.7621, ""answer_relevancy"": 0.0}",0.5836,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0,0.0,1,1,shallow,0.7621,0.0
83bbd9c9-8093-4c07-855d-dc6734ee9f59,Explain the parallel execution speedup and Amdahl's Law. (test 8),"[{""chunk_text"": ""Vector text regarding Explain the parallel execution speedup and Amdahl's Law. (test 8)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.0,2026-06-14 08:23:35.932770,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 0, ""verifier_time_ms"": 1, ""grounding_score"": 0.0, ""verification_score"": 0.6236, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Grounding Score"", ""verification_score_before_adaptation"": 0.6236, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.6236, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.778, ""answer_relevancy"": 0.0}",0.6236,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0,0.0,1,1,shallow,0.778,0.0
5426c7ba-523d-40e8-8223-3fd6027a8681,What does the document say about thread safety and memory model? (test 8),"[{""chunk_text"": ""Vector text regarding What does the document say about thread safety and memory model? (test 8)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.0,2026-06-14 08:23:35.872169,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 0, ""verifier_time_ms"": 3, ""grounding_score"": 0.0, ""verification_score"": 0.5665, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Verification Score"", ""verification_score_before_adaptation"": 0.5665, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.5665, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.7374, ""answer_relevancy"": 0.0}",0.5665,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0,0.0,1,1,shallow,0.7374,0.0
0be50243-8e95-4a68-932b-f1be23c47c6d,Summarize AIMD algorithm features in transport layer protocols. (test 8),"[{""chunk_text"": ""Vector text regarding Summarize AIMD algorithm features in transport layer protocols. (test 8)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.001,2026-06-14 08:23:35.811452,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 1, ""verifier_time_ms"": 1, ""grounding_score"": 0.0, ""verification_score"": 0.5908, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Verification Score"", ""verification_score_before_adaptation"": 0.5908, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.5908, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.7876, ""answer_relevancy"": 0.0}",0.5908,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0,0.0,1,1,shallow,0.7876,0.0
